,datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
1492,2020-01-22 15:22,Wed,14500.0,후평 3동,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
1493,2020-01-22 16:08,Wed,14800.0,후평 3동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
1494,2020-01-22 16:14,Wed,15600.0,동면,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,
1495,2020-01-23 11:08,Thur,77100.0,석사동,7.0,,,,,,5.0,,,,,,,,4.0,,,,,,,,
1496,2020-01-23 11:17,Thur,58700.0,퇴계동,9.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
1497,2020-01-23 11:37,Thur,14100.0,동면,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
1498,2020-01-23 11:45,Thur,18800.0,동면,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
1499,2020-01-23 12:07,Thur,17800.0,효자 2동,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
1500,2020-01-23 14:04,Thur,18600.0,효자 2동,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
1501,2020-01-23 14:08,Thur,15000.0,후평 2동,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
1502,2020-01-23 14:57,Thur,26000.0,효자 2동,5.0,,,,,,,,,,,,,,,,,,,,,,
1503,2020-01-23 15:26,Thur,27500.0,동면,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,
1504,2020-01-23 15:53,Thur,14800.0,효자 2동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
1505,2020-01-24 11:37,Fri,23800.0,효자 2동,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,2.0,,,,
1506,2020-01-24 11:40,Fri,14800.0,소양동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1507,2020-01-24 11:50,Fri,15300.0,근화동,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,
1508,2020-01-26 11:07,Sun,14800.0,소양동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1509,2020-01-26 12:16,Sun,15000.0,퇴계동,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,
1510,2020-01-26 12:30,Sun,14800.0,후평 3동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
1511,2020-01-26 12:36,Sun,28100.0,후평 2동,2.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,
1512,2020-01-26 12:50,Sun,34900.0,후평 1동,3.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,
1513,2020-01-26 13:09,Sun,18000.0,후평 3동,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,
1514,2020-01-26 15:53,Sun,16800.0,후평 3동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1515,2020-01-27 11:02,Mon,21600.0,석사동,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
1516,2020-01-27 12:17,Mon,27600.0,효자 2동,2.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,
1517,2020-01-27 12:32,Mon,21800.0,강남동,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
1518,2020-01-27 12:57,Mon,20300.0,약사명동,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
1519,2020-01-27 13:29,Mon,26000.0,후평 1동,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,
1520,2020-01-27 13:29,Mon,20100.0,동면,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
1521,2020-01-27 13:31,Mon,20600.0,후평 2동,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1522,2020-01-29 11:09,Wed,15300.0,동면,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
1523,2020-01-29 11:46,Wed,17500.0,소양동,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
1524,2020-01-29 12:23,Wed,14800.0,동면,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,
1525,2020-01-29 12:23,Wed,15100.0,후평 1동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
1526,2020-01-29 14:07,Wed,15800.0,동면,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
1527,2020-01-29 15:31,Wed,25900.0,후평 2동,3.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,
1528,2020-01-30 11:43,Thur,23300.0,석사동,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0
1529,2020-01-30 11:53,Thur,28800.0,후평 2동,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,
1530,2020-01-30 11:54,Thur,42900.0,후평 3동,3.0,,,,3.0,,,,2.0,,,,,,,,,2.0,,,,,
1531,2020-01-30 12:15,Thur,34300.0,약사명동,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
1532,2020-01-30 12:26,Thur,26600.0,동면,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
1533,2020-01-30 13:20,Thur,29600.0,효자 3동,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,
1534,2020-01-30 14:26,Thur,23300.0,후평 2동,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
1535,2020-01-30 14:27,Thur,16000.0,후평 1동,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
1536,2020-01-30 15:15,Thur,21100.0,효자 2동,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
1537,2020-01-31 11:11,Fri,16800.0,석사동,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,
1538,2020-01-31 11:17,Fri,15300.0,후평 2동,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
1539,2020-01-31 11:21,Fri,19800.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,
1540,2020-01-31 11:32,Fri,22500.0,동면,,1.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,
1541,2020-01-31 12:06,Fri,14800.0,후평 2동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1542,2020-01-31 12:36,Fri,29900.0,후평 1동,3.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,
1543,2020-01-31 13:09,Fri,20300.0,석사동,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1544,2020-01-31 13:39,Fri,15000.0,동면,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,
1545,2020-01-31 13:47,Fri,15000.0,동면,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
1546,2020-01-31 14:15,Fri,16800.0,퇴계동,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
1547,2020-01-31 16:45,Fri,15000.0,후평 3동,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,
1548,2020-02-01 11:05,Sat,15100.0,소양동,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
1549,2020-02-01 12:56,Sat,17300.0,후평 3동,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
1550,2020-02-01 13:18,Sat,15300.0,후평 3동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1551,2020-02-01 13:42,Sat,19300.0,후평 3동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
1552,2020-02-01 13:50,Sat,23600.0,후평 1동,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,
1553,2020-02-01 14:06,Sat,15800.0,효자 2동,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
1554,2020-02-01 14:10,Sat,15300.0,동면,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
1555,2020-02-01 15:40,Sat,32400.0,후평 3동,3.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,
1556,2020-02-01 15:49,Sat,19600.0,후평 1동,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
1557,2020-02-02 11:05,Sun,15000.0,동면,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
1558,2020-02-02 11:05,Sun,19300.0,동면,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,
1559,2020-02-02 11:32,Sun,22300.0,효자 2동,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
1560,2020-02-02 11:34,Sun,15800.0,후평 1동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1561,2020-02-02 11:49,Sun,30800.0,석사동,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,
1562,2020-02-02 12:06,Sun,21400.0,석사동,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
1563,2020-02-02 12:17,Sun,16800.0,석사동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1564,2020-02-02 12:18,Sun,16000.0,후평 2동,,1.0,,,3.0,,,,,,,,,,,,,,,,,,
1565,2020-02-02 12:21,Sun,18300.0,동면,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,
1566,2020-02-02 12:24,Sun,15300.0,후평 1동,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0
1567,2020-02-02 12:42,Sun,17300.0,후평 3동,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
1568,2020-02-02 13:10,Sun,17800.0,소양동,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
1569,2020-02-02 13:31,Sun,14500.0,후평 1동,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
1570,2020-02-02 13:33,Sun,19300.0,후평 3동,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1571,2020-02-02 14:16,Sun,15100.0,동면,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
1572,2020-02-02 14:58,Sun,16100.0,동면,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
1573,2020-02-02 15:37,Sun,15800.0,소양동,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
1574,2020-02-02 16:13,Sun,16100.0,동면,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
1575,2020-02-02 17:29,Sun,19600.0,동면,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
1576,2020-02-03 12:52,Mon,45500.0,동면,8.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,
1577,2020-02-03 15:30,Mon,16100.0,소양동,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
1578,2020-02-03 14:26,Mon,16300.0,후평 2동,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
1579,2020-02-03 16:42,Mon,15800.0,후평 1동,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
1580,2020-02-05 11:08,Wed,20600.0,후평 2동,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
1581,2020-02-05 11:23,Wed,19800.0,동면,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,
1582,2020-02-05 11:48,Wed,34100.0,동면,2.0,,,,,,2.0,,,,,,,,2.0,,,1.0,,,,,
1583,2020-02-05 11:54,Wed,21500.0,후평 2동,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,
1584,2020-02-05 11:56,Wed,27600.0,후평 2동,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,
1585,2020-02-05 12:07,Wed,21600.0,동내면,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,
1586,2020-02-05 12:32,Wed,16300.0,동면,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,
1587,2020-02-05 12:36,Wed,17500.0,동면,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
1588,2020-02-05 13:12,Wed,21300.0,석사동,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
1589,2020-02-05 13:48,Wed,14300.0,후평 3동,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
1590,2020-02-05 14:08,Wed,50000.0,조운동,10.0,,,,,,,,,,,,,,,,,,,,,,
1591,2020-02-05 15:58,Wed,17300.0,석사동,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
1592,2020-02-06 11:05,Thur,14500.0,후평 2동,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1593,2020-02-06 11:13,Thur,15800.0,후평 2동,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
1594,2020-02-06 11:15,Thur,15100.0,효자 2동,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
1595,2020-02-06 11:16,Thur,20900.0,후평 1동,3.0,,,,,,,,,,,,,,,,,1.0,,,,,
1596,2020-02-06 11:34,Thur,18600.0,석사동,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
1597,2020-02-06 12:29,Thur,15600.0,효자 2동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
1598,2020-02-06 12:31,Thur,15000.0,동면,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
1599,2020-02-06 12:36,Thur,14800.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1600,2020-02-06 13:13,Thur,21300.0,퇴계동,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,
1601,2020-02-06 13:31,Thur,18800.0,동면,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
1602,2020-02-06 14:58,Thur,20300.0,석사동,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1603,2020-02-06 15:55,Thur,15300.0,후평 2동,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
1604,2020-02-07 11:14,Fri,16300.0,후평 2동,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
1605,2020-02-07 11:51,Fri,17800.0,소양동,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
1606,2020-02-07 12:39,Fri,33300.0,후평 1동,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,
1607,2020-02-07 12:44,Fri,29300.0,동내면,,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,
1608,2020-02-07 12:48,Fri,15800.0,후평 3동,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,
1609,2020-02-07 12:56,Fri,17900.0,후평 2동,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,
1610,2020-02-07 13:41,Fri,18300.0,교동,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,
1611,2020-02-07 14:51,Fri,14800.0,후평 2동,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
1612,2020-02-07 15:14,Fri,19300.0,석사동,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,
1613,2020-02-07 15:34,Fri,21800.0,동면,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,
1614,2020-02-07 15:40,Fri,26300.0,교동,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,
1615,2020-02-07 16:23,Fri,20000.0,신사우동,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,
1616,2020-02-07 16:41,Fri,21800.0,석사동,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,
1617,2020-02-07 17:28,Fri,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,,,,
1618,2020-02-08 11:31,Sat,23600.0,효자 2동,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,
1619,2020-02-08 11:57,Sat,14800.0,후평 1동,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,
1620,2020-02-08 12:24,Sat,22800.0,후평 2동,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
1621,2020-02-08 12:38,Sat,21200.0,교동,4.0,,,,,,,,,,,,,,,,,,,,,,
1622,2020-02-08 12:54,Sat,14800.0,후평 3동,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
1623,2020-02-08 13:01,Sat,24300.0,후평 2동,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,
1624,2020-02-08 13:14,Sat,25600.0,신사우동,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,
1625,2020-02-08 13:24,Sat,16500.0,후평 2동,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
1626,2020-02-08 13:27,Sat,25800.0,동면,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,
1627,2020-02-08 14:42,Sat,19800.0,동면,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
1628,2020-02-08 15:22,Sat,22800.0,후평 1동,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
1629,2020-02-08 15:24,Sat,20800.0,퇴계동,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0
1630,2020-02-09 11:03,Sun,19300.0,효자 2동,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,
1631,2020-02-09 11:03,Sun,30000.0,동내면,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0
1632,2020-02-09 11:09,Sun,18300.0,근화동,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
1633,2020-02-09 11:52,Sun,34300.0,후평 1동,1.0,,,2.0,,,,,1.0,,,,2.0,,1.0,,,,1.0,,,,
1634,2020-02-09 12:16,Sun,20800.0,석사동,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
1635,2020-02-09 12:17,Sun,21200.0,교동,4.0,,,,,,,,,,,,,,,,,,,,,,
1636,2020-02-09 12:23,Sun,17300.0,후평 2동,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
1637,2020-02-09 12:33,Sun,19800.0,동면,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
1638,2020-02-09 12:36,Sun,15800.0,동면,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
1639,2020-02-09 12:54,Sun,22300.0,후평 3동,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,
1640,2020-02-09 13:47,Sun,16300.0,후평 1동,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
1641,2020-02-09 13:54,Sun,18300.0,소양동,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
1642,2020-02-09 14:34,Sun,14000.0,교동,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,
1643,2020-02-09 15:15,Sun,18500.0,동면,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,
1644,2020-02-09 15:48,Sun,24400.0,동면,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
1645,2020-02-09 16:07,Sun,16300.0,후평 3동,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
1646,2020-02-09 16:32,Sun,14800.0,후평 1동,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
1647,2020-02-10 11:31,Mon,15300.0,효자 2동,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,
1648,2020-02-10 11:41,Mon,19300.0,동면,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,
1649,2020-02-10 13:24,Mon,15000.0,소양동,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
1650,2020-02-10 14:03,Mon,16000.0,퇴계동,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
1651,2020-02-12 11:03,Wed,16800.0,동면,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,
1652,2020-02-12 11:04,Wed,15000.0,후평 2동,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,
1653,2020-02-12 11:04,Wed,37600.0,석사동,2.0,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,
1654,2020-02-12 11:12,Wed,16300.0,퇴계동,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1655,2020-02-12 11:19,Wed,21200.0,교동,4.0,,,,,,,,,,,,,,,,,,,,,,
1656,2020-02-12 11:41,Wed,19600.0,효자 2동,4.0,,,,,,,,,,,,,,,,,,,,,,
1657,2020-02-12 12:10,Wed,19300.0,퇴계동,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
1658,2020-02-12 12:48,Wed,53600.0,후평 1동,2.0,,,,3.0,,,,,,,,6.0,,,,,1.0,,,,,
1659,2020-02-12 14:09,Wed,31600.0,신사우동,2.0,,,,,,,,,,,,,,,,,,,4.0,,,
1660,2020-02-12 14:35,Wed,55200.0,석사동,4.0,,,,1.0,,4.0,,2.0,1.0,,,,,,,,,,,,,
1661,2020-02-12 15:12,Wed,24500.0,신사우동,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,
1662,2020-02-12 16:21,Wed,22500.0,후평 1동,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
1663,2020-02-12 17:21,Wed,21300.0,동면,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,
1664,2020-02-13 11:20,Thur,15500.0,후평 2동,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
1665,2020-02-13 11:35,Thur,14300.0,동면,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
1666,2020-02-13 12:23,Thur,14800.0,효자 3동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1667,2020-02-13 12:28,Thur,18300.0,교동,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
1668,2020-02-13 14:10,Thur,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,1.0,,,
1669,2020-02-13 15:22,Thur,31300.0,후평 1동,1.0,,,5.0,,,,,,,,,,,,,,1.0,,,,,
1670,2020-02-14 12:44,Fri,27300.0,후평 2동,1.0,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,
1671,2020-02-14 12:58,Fri,23300.0,동내면,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0
1672,2020-02-14 13:06,Fri,16300.0,동면,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
1673,2020-02-14 13:12,Fri,20300.0,동면,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,
1674,2020-02-14 13:46,Fri,57500.0,후평 1동,5.0,,,,,,3.0,,,,,,,,,,,4.0,,,,,
1675,2020-02-14 14:16,Fri,16100.0,동면,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
1676,2020-02-14 14:18,Fri,67000.0,동내면,5.0,,,,,,,,5.0,,,,,,5.0,,,,,,,,
1677,2020-02-14 15:27,Fri,15100.0,조운동,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
1678,2020-02-15 11:07,Sat,25000.0,후평 2동,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,
1679,2020-02-15 11:59,Sat,17000.0,퇴계동,,2.0,,,2.0,,,,,,,,,,,,,,,,,,
1680,2020-02-15 12:15,Sat,19000.0,효자 2동,,,,2.0,,,2.0,,,,,,,,,,,,,,,,
1681,2020-02-15 12:31,Sat,16500.0,교동,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,
1682,2020-02-15 12:35,Sat,15500.0,석사동,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,
1683,2020-02-15 12:50,Sat,17500.0,후평 3동,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
1684,2020-02-15 12:55,Sat,20500.0,퇴계동,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,
1685,2020-02-15 13:04,Sat,19300.0,동면,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
1686,2020-02-15 13:38,Sat,17300.0,석사동,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,
1687,2020-02-15 14:03,Sat,32100.0,동내면,2.0,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,
1688,2020-02-15 14:13,Sat,16100.0,퇴계동,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
1689,2020-02-15 17:19,Sat,19600.0,후평 2동,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
1690,2020-02-16 11:17,Sun,27100.0,동면,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
1691,2020-02-16 11:17,Sun,17000.0,교동,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
1692,2020-02-16 11:30,Sun,19800.0,신사우동,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
1693,2020-02-16 11:57,Sun,26600.0,후평 3동,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
1694,2020-02-16 12:03,Sun,14300.0,교동,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1695,2020-02-16 12:06,Sun,22100.0,후평 1동,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
1696,2020-02-16 12:07,Sun,41800.0,동면,1.0,3.0,,,3.0,,,,,,,,,,1.0,,,1.0,2.0,,,,
1697,2020-02-16 12:41,Sun,14800.0,후평 2동,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
1698,2020-02-16 12:43,Sun,18300.0,후평 1동,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
1699,2020-02-16 13:09,Sun,15000.0,퇴계동,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
1700,2020-02-16 13:51,Sun,25300.0,후평 2동,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
1701,2020-02-16 14:06,Sun,15600.0,후평 1동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1702,2020-02-16 14:46,Sun,16100.0,소양동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
1703,2020-02-16 15:17,Sun,16400.0,교동,3.0,,,,,,,,,,,,,,,,,,,,,,
1704,2020-02-17 11:20,Mon,15500.0,퇴계동,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
1705,2020-02-17 12:24,Mon,15800.0,동내면,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
1706,2020-02-17 13:03,Mon,20100.0,동면,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1707,2020-02-17 13:05,Mon,20300.0,후평 2동,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
1708,2020-02-17 13:33,Mon,23300.0,석사동,1.0,,,,2.0,,,,1.0,,,,,,,,,,2.0,,,,
1709,2020-02-17 13:48,Mon,16800.0,동면,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
1710,2020-02-17 14:29,Mon,20300.0,후평 2동,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,
1711,2020-02-17 15:25,Mon,36600.0,신사우동,1.0,,,,,,,1.0,,2.0,,,,1.0,,,,,3.0,,,,
1712,2020-02-17 17:01,Mon,14500.0,동면,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
1713,2020-02-19 11:00,Wed,14500.0,후평 2동,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
1714,2020-02-19 11:34,Wed,14500.0,후평 3동,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1715,2020-02-19 11:39,Wed,19600.0,동면,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
1716,2020-02-19 11:49,Wed,18600.0,동면,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
1717,2020-02-19 12:07,Wed,16000.0,후평 2동,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,
